	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
12	-1.0	1.6266387503462039	-3.083002548808936	0.5559510971464708	1.72180627453228	-1.0132670588220891	0.8826297827516381	1.6532281552777857	1.2069467899235673	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	1.7574434827147953	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	-1.0055883701157644	1.0996828295383152	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	2.915475947422651	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	-1.034655894736419	0.5814018997338111	-0.46488112225742756
13	-1.0	1.6266387503462039	-3.083002548808936	0.5559510971464708	2.3409894700955367	-1.195355219498363	1.4942965689803525	2.7509847011102107	1.959049717230344	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	1.7574434827147953	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	-1.0055883701157644	1.0996828295383152	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	2.915475947422651	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	-1.034655894736419	0.5814018997338111	-0.46488112225742756
14	-1.0	1.6266387503462039	-3.083002548808936	0.5559510971464708	2.0737504801029174	-1.195355219498363	1.4942965689803525	1.6532281552777857	1.959049717230344	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	1.7574434827147953	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	-1.0055883701157644	1.0996828295383152	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	2.915475947422651	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	-1.034655894736419	0.5814018997338111	-0.46488112225742756
15	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	0.17325177002147554	-0.2849144161169936	-0.5759602459476041	0.5554716094453606	-0.6680140288552984	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	5.325752187591568	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
16	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	0.1374608338617497	-0.2849144161169936	-0.5759602459476041	0.5554716094453606	-0.6680140288552984	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	5.325752187591568	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
17	-1.0	-0.839469282330744	0.31450623067003514	-1.8288059331099706	-0.5413739219677169	0.07926190523555424	0.10157834802881804	-0.5422849363870647	0.34758974798325376	1.9547111097008836	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	2.659887215654077	-0.5221643748454714	-1.034655894736419	0.5814018997338111	-0.46488112225742756
18	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.7310658836142638	0.26135006591182813	-1.2252680651750087	-0.7618362455535497	-1.176477979710584	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
19	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.08802206394452305	-0.10282625544071966	-0.19954991596070293	-0.5422849363870647	0.10262664665974379	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	1.7574434827147953	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
20	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	0.08973958564878193	0.07926190523555424	-0.24660120720906556	-0.5422849363870647	-0.01389634207792561	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	6.274950199005566	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	1.9151057562974083	-1.034655894736419	0.5814018997338111	-0.46488112225742756
21	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.47337114326423785	1.1717908692931975	-0.8112167021894173	0.11636899111239046	-0.8348537627296888	-0.5115845482420281	-0.22068370737618737	2.511511956509924	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	-0.49903231958843386	-1.0055883701157644	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
22	-1.0	0.39358473400772986	0.31450623067003514	-1.8288059331099706	-0.3994032085341378	-0.6490907374695414	1.5413478602287152	-0.5422849363870647	1.4307238932947735	1.9547111097008836	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	1.9151057562974083	-1.034655894736419	-1.7199806200458578	2.1510875622225223
23	-1.0	0.39358473400772986	0.31450623067003514	-1.8288059331099706	-0.13932240577346341	-0.2849144161169936	0.4215271285176841	-0.32273362722057963	0.1714811400047306	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	3.2586354561336286	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	-1.0055883701157644	1.0996828295383152	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	1.9151057562974083	-1.034655894736419	0.5814018997338111	-0.46488112225742756
24	-1.0	0.39358473400772986	0.31450623067003514	0.5559510971464708	0.5967778479115646	-0.2849144161169936	0.6756041012588424	1.2141255369448156	0.6402213446994467	-0.5115845482420281	-0.22068370737618737	2.511511956509924	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	-0.49903231958843386	-1.0055883701157644	1.0996828295383152	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	1.9151057562974083	-1.034655894736419	0.5814018997338111	-0.46488112225742756
25	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.713170415534401	0.07926190523555424	0.06393731503012792	-0.5422849363870647	-0.01389634207792561	1.9547111097008836	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	-0.49903231958843386	-1.0055883701157644	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	2.659887215654077	-0.5221643748454714	-1.034655894736419	-1.7199806200458578	2.1510875622225223
26	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.7441892268728301	-0.46700257679326745	0.06393731503012792	-0.32273362722057963	-0.01389634207792561	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	6.718843437888483	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	-0.49903231958843386	-1.0055883701157644	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	1.9151057562974083	-1.034655894736419	-1.7199806200458578	2.1510875622225223
27	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.4292289886672427	0.44343822658810206	-0.15249862471234027	0.11636899111239046	0.005965531002358986	-0.5115845482420281	4.531372124791047	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
28	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.4674059872376169	0.8076145479406498	-0.7265243779423646	-0.5422849363870647	-0.8441226368338219	-0.5115845482420281	-0.22068370737618737	2.511511956509924	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
29	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.4029823021501104	0.9897027086169238	-0.19954991596070293	-0.10318231805409457	-0.01389634207792561	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	6.718843437888483	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
30	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-1.6127159443488437	1.5359671906457455	-1.2346783234246812	-1.6400414822194898	-1.4201169561620752	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	6.718843437888483	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	-1.7199806200458578	2.1510875622225223
31	-1.0	0.39358473400772986	0.31450623067003514	0.5559510971464708	0.45242107206733706	-0.8311788981458152	1.3060914039869018	0.3359203002788755	1.4307238932947735	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	1.7574434827147953	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	-0.49903231958843386	-1.0055883701157644	1.0996828295383152	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	1.9151057562974083	-1.034655894736419	-1.7199806200458578	-0.46488112225742756
32	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	0.1171793033712384	-0.2849144161169936	-0.19954991596070293	-0.5422849363870647	0.10262664665974379	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	1.7574434827147953	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	-0.8680603510544339	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	-0.5221643748454714	0.9665049076579725	0.5814018997338111	-0.46488112225742756
33	-1.0	0.39358473400772986	0.31450623067003514	-1.8288059331099706	-0.4626338624163201	-0.10282625544071966	0.7414759090065501	0.11636899111239046	0.7090758380444335	-0.5115845482420281	-0.22068370737618737	-0.39816652969059774	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	4.5	-0.3574818821833989	-0.8680603510544339	2.0038782274156675	-1.0055883701157644	1.0996828295383152	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	-0.37595579019845615	1.9151057562974083	-1.034655894736419	0.5814018997338111	-0.46488112225742756
34	-1.0	-0.839469282330744	0.31450623067003514	0.5559510971464708	-0.45547567518437493	0.8076145479406498	-0.5194986964495689	-0.32273362722057963	-0.7567303952805697	-0.5115845482420281	-0.22068370737618737	2.511511956509924	-0.09351221666624024	-0.1279159573056358	-0.16538950863773078	-0.06597904084514847	-0.10910894511799618	-0.1877669040497027	-0.15936381457791915	-0.1488351394468968	-0.5690083407150361	-0.2833152987899314	-0.043139798140728804	-0.3068769162619068	-0.22222222222222224	-0.3574818821833989	1.1519936359094145	-0.49903231958843386	0.9944426862105403	-0.9093531090412993	-0.06106573702705595	-0.024891337579430815	-0.10314212462587934	-0.3429971702850177	-0.035212577361842363	2.659887215654077	-0.5221643748454714	-1.034655894736419	-1.7199806200458578	-0.46488112225742756
